time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
343,1.348,9.862,4.488,-0.023,0.025,-0.023,0.094,0.06648688,0
344,0.328,-1.405,6.825,-0.004,-0.13,0.107,0.11,0.06648688,0
345,0.087,1.923,-0.134,0.062,-0.137,-0.097,0.099,0.06648688,0
346,1.561,9.562,-3.41,0.011,0.084,-0.088,0.121,0.06648688,0
347,3.949,1.459,-2.402,-0.09,-0.019,0.108,0.108,0.06648688,0
348,6.041,-0.701,-1.48,-0.1,-0.09,-0.029,0.108,0.06648688,0
349,5.711,17.553,3.143,0.009,0.057,-0.061,0.087,0.06648688,0
350,3.858,-3.828,5.912,-0.061,-0.075,-0.07,0.102,0.06648688,0
351,0.815,-1.73,4.791,-0.03,-0.118,-0.062,0.089,0.06648688,0
352,6.178,2.035,-1.085,0.103,0.064,-0.079,0.101,0.06648688,0
353,3.935,1.318,-3.618,0.051,0.145,0.096,0.1,0.06648688,0
354,6.94,-0.701,-4.109,0.031,-0.001,0.09,0.1,0.06648688,0
355,4.573,10.95,-1.487,-0.01,0.036,0.099,0.09,0.06648688,0
356,3.208,6.54,4.746,0.025,0.054,0.108,0.099,0.06648688,0
357,0.007,2.915,5.394,0.024,-0.108,-0.018,0.088,0.06648688,0
358,1.085,5.954,2.356,0.085,-0.02,0.001,0.097,0.06648688,0
359,-2.061,3.063,-1.723,0.054,0.072,-0.02,0.112,0.06648688,0
360,2.447,-4.92,-1.437,-0.023,-0.01,0.1,0.094,0.06648688,0
361,1.143,-2.18,-1.383,-0.065,-0.124,-0.115,0.11,0.06648688,0
362,2.872,7.856,2.434,-0.039,0.057,-0.141,0.102,0.06648688,0
363,-1.784,-1.578,5.965,-0.125,-0.018,0.092,0.096,0.06648688,0
364,0.429,2.617,2.177,-0.092,-0.128,-0.105,0.102,0.06648688,0
365,2.218,9.342,-2.366,0.06,0.083,-0.101,0.111,0.06648688,0
366,2.624,2.963,-1.493,0.11,0.029,0.134,0.108,0.06648688,0
367,5.673,-2.109,-1.349,0.062,-0.099,-0.116,0.097,0.06648688,0
368,5.75,14.7,3.256,-0.068,0.122,-0.104,0.107,0.06648688,0
369,1.583,-1.913,7.422,0.005,0.104,0.144,0.106,0.06648688,0
370,1.143,-1.03,3.73,-0.207,-0.15,-0.177,0.104,0.06648688,0
371,4.407,1.327,1.071,-0.001,-0.056,-0.096,0.105,0.06648688,0
372,4.065,2.838,-1.899,-0.037,0.017,0.028,0.115,0.06648688,0
373,6.387,0.679,-2.699,-0.001,-0.008,0.049,0.107,0.06648688,0
374,5.123,8.621,0.556,0.009,-0.04,-0.024,0.097,0.06648688,0
375,1.44,7.376,5.801,-0.052,-0.009,-0.084,0.081,0.06648688,0
376,0.416,5.275,8.124,-0.003,-0.083,0.013,0.09,0.06648688,0
377,0.128,4.496,3.763,0,-0.024,0.019,0.08,0.06648688,0
378,-0.759,3.272,0.208,-0.038,0.065,0.01,0.095,0.06648688,0
379,2.472,-1.22,-3.042,0.053,-0.002,0.021,0.096,0.06648688,0
380,2.053,1.196,-2.133,0.008,-0.113,-0.148,0.098,0.06648688,0
381,1.94,6.261,4.187,-0.038,-0.091,-0.18,0.101,0.06648688,0
382,0.373,-1.297,7.728,-0.121,-0.032,0.01,0.085,0.06648688,0
383,1.184,1.583,2.423,-0.027,-0.034,0.084,0.1,0.06648688,0
384,4.465,4.382,0.558,-0.113,0.065,-0.109,0.085,0.06648688,0
385,3.224,3.299,-3.012,-0.053,-0.033,0.034,0.098,0.06648688,0
386,7.676,0.962,-1.016,0.13,-0.107,0.002,0.101,0.06648688,0
387,5.909,10.902,3.987,0.029,0.059,0.034,0.093,0.06648688,0
388,3.287,5.983,8.305,-0.048,0.059,0.065,0.082,0.06648688,0
389,1.63,0.761,5.796,-0.092,-0.058,0.069,0.087,0.06648688,0
390,4.201,-0.428,0.871,-0.048,-0.006,-0.044,0.086,0.06648688,0
391,2.984,2.84,-2.94,-0.059,0.057,-0.014,0.089,0.06648688,0
392,6.394,-0.512,-4.767,-0.087,-0.028,-0.049,0.09,0.06648688,0
393,6.189,6.204,0.631,-0.13,-0.045,-0.159,0.089,0.06648688,0
394,3.582,13.941,6.039,-0.112,-0.132,-0.12,0.082,0.06648688,0
395,-0.775,4.681,7.273,-0.078,-0.289,-0.141,0.089,0.06648688,0
396,1.191,2.027,3.396,-0.029,-0.149,-0.054,0.086,0.06648688,0
397,1.373,2.758,-2.288,-0.055,-0.071,-0.126,0.094,0.06648688,0
398,2.265,0.954,-1.547,-0.133,-0.123,-0.136,0.101,0.06648688,0
399,2.369,2.514,0.167,0.003,-0.002,0.026,0.093,0.06648688,0
400,3.207,3.694,4.2,0.027,0.111,0.043,0.101,0.06648688,0
401,0.57,-2.173,3.369,-0.077,-0.011,0.082,0.095,0.06648688,0
402,1.704,0.967,0.754,-0.077,-0.061,-0.021,0.108,0.06648688,0
403,5.286,3.28,-1.938,0.048,0.006,-0.076,0.121,0.06648688,0
404,3.745,5.266,-2.764,-0.006,-0.063,0.002,0.13,0.06648688,0
405,7.405,3.051,0.773,0.018,-0.07,0.02,0.117,0.06648688,0
406,7.368,9.125,2.667,-0.01,0.049,-0.018,0.104,0.06648688,0
407,2.627,6.016,5.521,-0.028,0.033,0.07,0.086,0.06648688,0
408,2.109,-0.086,2.824,0.054,-0.144,-0.063,0.093,0.06648688,0
409,3.818,2.743,1.019,0.116,0.019,0.007,0.096,0.06648688,0
410,1.644,5.408,-1.899,0.02,0.043,0.014,0.091,0.06648688,0
411,3.663,2.745,-2.435,-0.043,0.044,0.028,0.085,0.06648688,0
412,5.648,3.964,-0.139,-0.011,0.066,-0.036,0.077,0.06648688,0
413,3.877,10.556,2.573,-0.01,0.052,0.04,0.078,0.06648688,0
414,-0.76,0.751,4.32,0.028,-0.016,0.001,0.082,0.06648688,0
415,-0.492,3.66,1.513,-0.06,-0.118,-0.045,0.079,0.06648688,0
416,2.35,2.285,-1.193,0.009,0.042,0.028,0.108,0.06648688,0
417,0.155,2.759,-1.25,-0.079,-0.008,-0.027,0.112,0.06648688,0
418,3.199,0.794,-2.353,-0.054,0.003,-0.041,0.128,0.06648688,0
419,3.719,1.255,-0.243,-0.108,-0.085,-0.069,0.159,0.06648688,0
420,0.736,-0.97,2.161,0.024,-0.056,-0.052,0.15,0.06648688,0
421,-0.205,3.129,4.068,-0.122,-0.156,-0.067,0.175,0.06648688,0
422,3.52,2.281,-0.181,0.042,-0.034,-0.023,0.188,0.06648688,0
423,3.266,7.19,-2.046,-0.043,-0.036,-0.019,0.205,0.06648688,0
424,6.716,4.245,-1.894,-0.103,-0.073,-0.08,0.194,0.06648688,0
425,-0.935,2.869,0.947,-0.043,-0.036,-0.041,0.016,0.06648688,0
426,0.996,1.102,0.757,-0.056,-0.071,-0.065,-0.005,0.067510808,0
427,4.146,18.934,4.905,-0.028,0.021,-0.112,0.195,0.067510808,0
428,3.585,-2.847,9.283,-0.054,0.176,0.148,0.197,0.067510808,0
429,0.926,-3.697,6.545,-0.019,-0.129,0.085,0.175,0.067510808,0
430,3.279,3.309,-0.408,-0.1,-0.098,-0.229,0.178,0.067510808,0
431,-0.235,-0.381,-4.566,-0.014,0.072,-0.033,0.167,0.067510808,0
432,5.385,-7.981,-2.451,0.064,-0.086,0.212,0.153,0.067510808,0
433,1.117,5.218,0.35,0.08,-0.003,0.01,0.115,0.067510808,0
434,2.418,6.955,6.584,-0.083,-0.01,-0.184,0.118,0.067510808,0
435,-0.631,-1.624,6.859,-0.057,-0.16,0.089,0.113,0.067510808,0
436,0.849,3.209,1.932,0.066,-0.103,-0.095,0.091,0.067510808,0
437,1.616,10.432,-1.989,-0.083,0.103,-0.115,0.088,0.067510808,0
438,6.02,-4.283,-0.872,-0.096,-0.108,0.004,0.075,0.067510808,0
439,3.29,-0.397,-1.86,-0.042,-0.196,-0.234,0.069,0.067510808,0
440,6.555,18.062,3.88,-0.007,0.005,-0.187,0.069,0.067510808,0
441,3.308,-5.581,7.831,-0.013,-0.098,0.075,0.077,0.067510808,0
442,0.23,-3.055,4.366,0.077,0.005,0.177,0.065,0.067510808,0
443,5.79,3.083,-3.271,-0.082,0.096,-0.091,0.097,0.067510808,0
444,6.659,1.866,-2.485,-0.086,0.014,0.138,0.104,0.067510808,0
445,7.001,-1.214,-2.912,-0.003,-0.196,-0.061,0.109,0.067510808,0
446,3.288,13.38,0.041,0.006,-0.014,-0.107,0.099,0.067510808,0
447,3.982,2.517,6.43,-0.019,-0.1,0.007,0.076,0.067510808,0
448,2.128,1.561,7.36,-0.019,-0.1,0.074,0.095,0.067510808,0
449,2.132,3.278,0.399,0.008,-0.086,-0.089,0.094,0.067510808,0
450,-0.87,2.42,-4.003,-0.085,0.098,-0.085,0.138,0.067510808,0
451,4.859,-4.791,-3.519,-0.131,-0.079,-0.009,0.108,0.067510808,0
452,1.032,0.402,-0.743,-0.073,-0.16,-0.052,0.11,0.067510808,0
453,2.745,10.123,2.992,-0.055,0.112,0.008,0.101,0.067510808,0
454,1.334,-3.046,6.118,-0.046,-0.154,-0.058,0.113,0.067510808,0
455,-0.561,2.796,1.514,-0.164,-0.249,-0.204,0.121,0.067510808,0
456,1.195,9.051,-4.809,-0.007,0.105,-0.105,0.114,0.067510808,0
457,3.25,0.525,-2.168,0.019,0.072,0.151,0.121,0.067510808,0
458,5.724,-3.93,-2.756,0.046,-0.096,-0.01,0.126,0.067510808,0
459,5.55,13.609,1.158,-0.218,0.088,-0.124,0.116,0.067510808,0
460,2.927,-2.356,7.323,-0.073,0.065,0.165,0.112,0.067510808,0
461,1.579,-1.947,5.507,-0.103,-0.088,0.114,0.088,0.067510808,0
462,5.384,2.131,0.721,0.138,0.116,0.013,0.102,0.067510808,0
463,2.893,6.928,-2.583,0.021,0.117,0.071,0.113,0.067510808,0
464,9.461,-1.565,-3.386,-0.06,-0.024,0.098,0.123,0.067510808,0
465,4.575,6.026,-2.181,-0.076,0.063,-0.192,0.105,0.067510808,0
466,3.223,12.58,4.333,0.005,0.073,0.057,0.1,0.067510808,0
467,0.457,-1.197,7.501,0.113,-0.004,0.177,0.088,0.067510808,0
468,-1.206,2.588,2.996,-0.032,-0.139,-0.072,0.105,0.067510808,0
469,0.53,4.229,-1.495,-0.042,0.035,-0.132,0.11,0.067510808,0
470,1.041,-2.569,-1.843,-0.027,0.103,0.185,0.099,0.067510808,0
471,2.284,-3.129,-3.089,0.098,-0.006,0.232,0.109,0.067510808,0
472,2.233,4.227,0.554,0.039,-0.027,-0.068,0.105,0.067510808,0
473,0.056,-2.984,7.859,-0.117,-0.065,-0.176,0.119,0.067510808,0
474,0.15,0.448,5.114,0.013,0.031,0.148,0.105,0.067510808,0
475,4.344,3.961,0.094,0.119,0.146,-0.005,0.107,0.067510808,0
476,1.295,4.708,-1.957,-0.023,0.164,0.114,0.115,0.067510808,0
477,7.012,-3.128,-2.438,0.01,-0.117,0.073,0.109,0.067510808,0
478,4.497,9.144,0.787,-0.022,0.008,-0.132,0.117,0.067510808,0
479,4.01,11.075,7.553,0.061,0.191,0.226,0.103,0.067510808,0
480,0.232,-2.355,8.326,-0.008,-0.028,0.199,0.104,0.067510808,0
481,2.502,0.903,2.988,0.058,0.018,0.042,0.09,0.067510808,0
482,3.507,4.562,-1.143,0.092,0.169,0.075,0.102,0.067510808,0
483,5.002,0.032,-1.99,0.089,0.088,0.183,0.104,0.067510808,0
484,5.037,1.137,-2.292,0.038,-0.033,-0.119,0.109,0.067510808,0
485,3.701,15.199,3.817,0.015,0.191,0.073,0.087,0.067510808,0
486,1.269,1.389,7.343,-0.007,0.1,0.181,0.098,0.067510808,0
487,0.883,2.821,5.375,-0.005,-0.008,0.062,0.093,0.067510808,0
488,2.922,1.607,0.998,0.11,0.013,0.001,0.099,0.067510808,0
489,0.411,-1.131,-1.64,0.079,0.179,0.135,0.112,0.067510808,0
490,4.662,-1.848,-3.648,-0.018,0.024,0.106,0.093,0.067510808,0
491,3.848,2.777,1.35,0.069,0.093,0.029,0.104,0.067510808,0
492,1.338,3.306,6.436,0.108,0.041,0.005,0.101,0.067510808,0
493,0.178,4.816,6.481,0.007,-0.015,0.086,0.096,0.067510808,0
494,2.378,3.444,1.91,-0.091,-0.121,-0.104,0.107,0.067510808,0
495,1.038,4.272,-2.065,0,0.222,0.063,0.096,0.067510808,0
496,6.439,3.481,-3.486,0.098,0.086,0.111,0.1,0.067510808,0
497,4.935,2.175,-2.099,0.028,-0.075,-0.137,0.098,0.067510808,0
498,5.687,13.038,5.852,-0.129,-0.002,-0.072,0.097,0.067510808,0
499,2.576,-3.68,8.156,0.015,0.117,0.205,0.091,0.067510808,0
500,2.98,0.325,3.463,-0.022,0.016,0.048,0.09,0.067510808,0
501,7.656,2.25,-1.297,0.031,0.074,-0.026,0.087,0.067510808,0
502,4.726,1.307,-4.887,-0.018,-0.028,0.012,0.098,0.067510808,0
503,6.58,0.021,-4.161,0.094,-0.029,0.032,0.094,0.067510808,0
504,5.975,11.247,0.756,0.047,0.027,0.008,0.1,0.067510808,0
505,2.719,7.53,7.045,-0.028,0.007,0.133,0.103,0.067510808,0
506,0.645,3.418,6.558,0.045,0.042,-0.021,0.079,0.067510808,0
507,1.405,1.21,0.78,0.139,0.071,0.064,0.089,0.067510808,0
508,-0.347,2.364,-3.961,0.1,0.107,0.102,0.104,0.067510808,0
509,2.464,0.242,-3.391,0.091,-0.039,0.052,0.113,0.067510808,0
510,2.229,0.85,2.183,-0.023,0.032,0.009,0.086,0.067510808,0
511,1.593,2.583,4.969,-0.13,0.052,-0.048,0.098,0.067510808,0
512,-0.223,0.947,4.198,-0.01,-0.03,-0.058,0.083,0.067510808,0
513,0.451,1.313,-1.625,-0.085,-0.01,-0.061,0.101,0.067510808,0
514,2.147,5.823,-3.242,0.096,0.126,0.041,0.112,0.067510808,0
515,1.901,6.136,-1.508,0.095,-0.084,0.088,0.126,0.067510808,0
516,5.384,1.902,1.006,0.055,0.008,0.016,0.11,0.067510808,0
517,5.096,6.276,4.156,0.026,0.139,0.008,0.105,0.067510808,0
518,2.309,-0.544,7.375,-0.012,0.069,0.044,0.083,0.067510808,0
519,1.23,1.126,2.546,-0.12,-0.167,0.033,0.107,0.067510808,0
520,4.972,-0.102,0.46,0.083,-0.033,-0.022,0.096,0.067510808,0
521,2.271,4.425,-1.204,0.068,0.111,0.119,0.08,0.067510808,0
522,6.092,3.579,0.075,-0.039,0.045,0.022,0.092,0.067510808,0
523,6.165,7.215,1.339,-0.116,-0.061,-0.143,0.088,0.067510808,0
524,3.184,11.316,4.368,0.026,-0.043,0.043,0.084,0.067510808,0
525,0.081,-0.769,5.148,0.064,-0.126,-0.05,0.095,0.067510808,0
526,0.982,1.857,2.08,-0.153,-0.063,-0.114,0.098,0.067510808,0
527,1.375,3.161,1.914,-0.126,-0.011,-0.076,0.099,0.067510808,0
528,1.441,-0.709,-1.238,0.009,-0.011,0.05,0.129,0.067510808,0
529,4.037,1.884,-0.861,-0.135,-0.165,-0.118,0.126,0.067510808,0
530,4.575,2.833,1.318,-0.202,-0.163,-0.224,0.17,0.067510808,0
531,0.697,2.024,4.225,-0.104,-0.077,-0.175,0.159,0.067510808,0
532,0.517,2.28,4.17,-0.098,-0.089,-0.027,0.242,0.067510808,0
533,5.055,2.154,1.745,0.024,-0.144,-0.107,0.178,0.067510808,0
534,1.692,5.819,-0.994,-0.122,-0.066,-0.104,0.211,0.067510808,0
535,4.198,1.258,0.819,-0.217,-0.204,-0.153,0.167,0.067510808,0
536,0.634,2.005,1.286,0.081,0.045,0.068,-0.005,0.068446425,0
537,6.051,11.449,11.165,-0.115,0.103,-0.093,0.241,0.068446425,0
538,1.667,-5.796,8.806,0.027,-0.077,0.071,0.226,0.068446425,0
539,0.18,4.785,2.66,-0.058,-0.033,-0.065,0.215,0.068446425,0
540,3.742,8.147,-4.743,0.017,0.188,-0.046,0.215,0.068446425,0
541,6.932,-1.103,-3.692,-0.104,-0.131,-0.052,0.171,0.068446425,0
542,4.29,0.181,-3.231,0.107,-0.137,0.004,0.151,0.068446425,0
543,4.024,18.991,3.337,0.007,0.087,-0.047,0.112,0.068446425,0
544,3.141,-2.988,8.444,0.027,0.093,0.032,0.108,0.068446425,0
545,0.344,-1.242,5.642,-0.041,-0.11,0.046,0.091,0.068446425,0
546,4.66,5.281,-0.934,0.036,0.121,-0.069,0.085,0.068446425,0
547,2.075,1.837,-1.868,-0.041,0.132,0.069,0.088,0.068446425,0
548,4.659,-7.567,-4.06,-0.004,-0.127,0.054,0.076,0.068446425,0
549,0.481,6.688,-1.133,0.092,-0.077,-0.092,0.094,0.068446425,0
550,2.278,5.071,6.135,0.144,0.176,0.199,0.086,0.068446425,0
551,1.071,-1.982,7.645,0.107,-0.016,0.114,0.104,0.068446425,0
552,2.197,3.264,-0.099,0.067,0.102,-0.063,0.105,0.068446425,0
553,2.106,8.646,-3.508,-0.004,0.121,-0.082,0.115,0.068446425,0
554,8.791,-2.759,-0.212,-0.033,-0.091,0.127,0.133,0.068446425,0
555,3.868,4.23,-1.643,0.022,-0.143,-0.076,0.137,0.068446425,0
556,5.296,16.586,4.889,-0.011,0.054,-0.172,0.12,0.068446425,0
557,3.586,-5.902,8.937,-0.06,-0.029,0,0.104,0.068446425,0
558,1.712,-0.75,4.196,-0.086,-0.112,-0.048,0.11,0.068446425,0
559,4.09,5.318,-2.547,-0.048,0.084,-0.097,0.101,0.068446425,0
560,4.203,0.17,-3.885,-0.014,-0.098,0.015,0.121,0.068446425,0
561,6.947,-0.156,-3.344,0.076,-0.186,-0.007,0.121,0.068446425,0
562,3.362,16.673,1.774,-0.06,0.019,-0.158,0.118,0.068446425,0
563,2.392,2.039,6.42,-0.1,0.111,0.029,0.111,0.068446425,0
564,0.779,0.384,8.818,-0.058,-0.104,0.115,0.148,0.068446425,0
565,2.661,4.222,2.627,-0.011,-0.122,-0.12,0.122,0.068446425,0
566,-2.063,3.059,-2.716,-0.079,-0.009,-0.136,0.112,0.068446425,0
567,4.595,-6.84,-1.016,-0.139,-0.171,-0.074,0.116,0.068446425,0
568,1.371,1.555,-1.352,-0.235,-0.268,-0.381,0.129,0.068446425,0
569,1.882,10.888,4.525,-0.089,0.019,-0.076,0.125,0.068446425,0
570,-1.179,-0.281,9.516,-0.054,-0.148,0.069,0.128,0.068446425,0
571,-1.332,0.561,2.848,-0.09,-0.238,-0.193,0.144,0.068446425,0
572,1.837,8.588,-2.387,-0.145,-0.044,-0.294,0.119,0.068446425,0
573,3.987,0.22,-0.826,-0.178,-0.107,-0.023,0.125,0.068446425,0
574,5.796,-0.829,-0.439,-0.155,-0.291,-0.153,0.147,0.068446425,0
575,6.12,13.844,4.81,-0.185,-0.097,-0.221,0.116,0.068446425,0
576,4.491,-2.615,9.711,-0.145,-0.115,-0.092,0.1,0.068446425,0
577,2.307,-0.615,5.852,-0.188,-0.23,-0.168,0.12,0.068446425,0
578,7.733,3.361,0.923,-0.141,-0.037,-0.19,0.111,0.068446425,0
579,4.269,0.899,-2.465,-0.193,-0.046,-0.116,0.118,0.068446425,0
580,9.035,0.104,-2.144,-0.179,-0.239,-0.126,0.12,0.068446425,0
581,5.971,11.159,-0.349,-0.191,-0.216,-0.3,0.127,0.068446425,0
582,3.92,9.164,7.647,-0.238,-0.142,-0.171,0.149,0.068446425,0
583,1.25,3.276,9.028,0.085,-0.071,0.127,0.119,0.068446425,0
584,1.918,5.069,3.866,-0.031,-0.09,-0.051,0.11,0.068446425,0
585,-1.03,5.117,-2.167,-0.062,0.021,-0.095,0.115,0.068446425,0
586,3.278,-3.622,-3.452,-0.117,-0.005,-0.025,0.151,0.068446425,0
587,3.497,-2.071,-3.803,-0.006,-0.148,-0.125,0.119,0.068446425,0
588,3.511,7.231,3.726,-0.051,-0.048,-0.262,0.136,0.068446425,0
589,1.589,-0.759,7.868,-0.123,-0.064,-0.006,0.136,0.068446425,0
590,1.647,1.806,3.822,-0.064,-0.067,0.085,0.124,0.068446425,0
591,4.59,6.364,-0.344,-0.059,0.019,-0.144,0.132,0.068446425,0
592,2.712,3.96,-1.344,-0.059,-0.039,-0.047,0.12,0.068446425,0
593,7.223,-2.946,-4.747,0.137,-0.04,0.065,0.126,0.068446425,0
594,8.163,9.424,1.791,-0.008,0.076,-0.107,0.104,0.068446425,0
595,3.615,5.419,8.191,-0.05,0.079,0.153,0.113,0.068446425,0
596,1.52,0.653,8.355,-0.036,-0.186,-0.115,0.096,0.068446425,0
597,3.008,2.064,1.891,-0.017,-0.128,-0.149,0.101,0.068446425,0
598,3.111,5.916,-2.018,-0.042,0.092,-0.007,0.111,0.068446425,0
599,5.714,0.326,-3.983,-0.085,-0.05,-0.004,0.088,0.068446425,0
600,5.424,5.458,-2.782,0.03,0.01,-0.05,0.09,0.068446425,0
601,4.474,14.267,4.475,-0.147,0.022,-0.093,0.101,0.068446425,0
602,1.485,-1.518,8.272,0.022,0.002,0.087,0.105,0.068446425,0
603,-0.655,3.194,5.195,-0.007,-0.013,0.031,0.09,0.068446425,0
604,1.944,1.917,0.725,0.119,0.147,0.121,0.107,0.068446425,0
605,0.459,-0.324,-4.361,-0.003,0.087,0.009,0.101,0.068446425,0
606,3.856,-0.565,-3.422,-0.008,-0.03,-0.01,0.108,0.068446425,0
607,2.46,6.269,3.056,-0.065,-0.079,-0.062,0.127,0.068446425,0
608,0.937,1.255,6.327,0.012,0.067,0.137,0.114,0.068446425,0
609,-0.355,3.562,6.434,0.029,-0.015,0.075,0.125,0.068446425,0
610,1.561,3.486,2.82,0.063,0.044,-0.022,0.129,0.068446425,0
611,1.968,6.601,-3.537,-0.006,0.075,-0.025,0.116,0.068446425,0
612,6.071,-0.373,-3.794,0.038,-0.032,0.057,0.11,0.068446425,0
613,6.32,7.893,0.683,0.032,-0.088,-0.001,0.113,0.068446425,0
614,4.013,12.735,9.167,-0.006,0.011,0.082,0.105,0.068446425,0
615,1.805,-0.695,8.697,0.007,-0.085,-0.003,0.1,0.068446425,0
616,2.276,-2.274,2.605,-0.181,-0.115,-0.178,0.092,0.068446425,0
617,4.291,1.87,-2.685,-0.052,0.087,-0.027,0.108,0.068446425,0
618,3.832,2.712,-2.907,0.045,-0.058,0.052,0.106,0.068446425,0
619,6.083,3.472,0.506,0.096,-0.07,-0.037,0.122,0.068446425,0
620,5.536,8.889,4.886,-0.001,0.029,-0.024,0.106,0.068446425,0
621,0.602,3.182,7.206,-0.032,0.041,0.056,0.12,0.068446425,0
622,0.597,2.893,3.071,-0.091,-0.119,0.044,0.1,0.068446425,0
623,3.065,1.615,-0.069,0.042,-0.072,-0.006,0.096,0.068446425,0
624,-0.991,0.766,0.39,0.013,0.038,0.007,0.122,0.068446425,0
625,4.196,-0.916,-0.344,-0.074,0.008,-0.048,0.142,0.068446425,0
626,4.105,2.499,2.652,-0.086,-0.062,-0.066,0.117,0.068446425,0
627,0.764,3.067,3.444,-0.032,0.022,0.022,0.114,0.068446425,0
628,-1.355,1.908,6.192,-0.003,-0.033,0.004,0.121,0.068446425,0
629,2.086,3.247,2.995,-0.153,-0.108,-0.099,0.125,0.068446425,0
630,3.198,5.911,-0.252,-0.057,0.038,-0.061,0.141,0.068446425,0
631,4.096,5.388,-0.664,0.035,0.047,0.06,0.13,0.068446425,0
632,6.748,2.045,1.628,-0.01,-0.085,0.044,0.124,0.068446425,0
633,7.182,10.635,5.243,0.019,0.028,0.028,0.131,0.068446425,0
634,2.739,-2.964,5.227,-0.088,-0.131,-0.124,0.113,0.068446425,0
635,2.49,0.102,4.233,-0.192,-0.14,-0.148,0.118,0.068446425,0
636,6.791,1.486,1.534,-0.09,-0.011,-0.117,0.109,0.068446425,0
637,4.761,5.586,-2.139,0.013,0.066,0.07,0.113,0.068446425,0
638,7.484,3.473,-3.081,0.039,-0.105,-0.073,0.147,0.068446425,0
639,7.96,7.098,2.023,-0.025,0,-0.062,0.169,0.068446425,0
640,2.99,7.934,5.469,-0.148,-0.13,-0.068,0.139,0.068446425,0
641,0.573,5.295,5.313,-0.116,-0.164,-0.091,0.171,0.068446425,0
642,1.585,4.119,2.606,-0.06,-0.112,-0.044,0.209,0.068446425,0
643,0.687,4.966,-0.197,0.028,0.087,0.066,0.222,0.068446425,0
644,2.605,2.174,-2.23,0.031,-0.005,-0.008,0.225,0.068446425,0
645,-1.315,2.204,0.223,0.009,-0.009,-0.001,0.072,0.068446425,0
646,0.672,1.315,0.358,0.077,0.045,0.056,-0.005,0.069302543,0
647,0.265,-2.071,10.008,0.017,-0.04,0.14,0.225,0.069302543,0
648,-1.289,3.729,0.463,-0.071,-0.292,-0.276,0.209,0.069302543,0
649,1.666,11.006,-3.715,0.137,0.226,-0.108,0.223,0.069302543,0
650,5.705,-0.879,-1.863,-0.006,0.184,0.225,0.2,0.069302543,0
651,5.838,-1.924,-3.367,0.154,-0.03,0.148,0.181,0.069302543,0
652,5.525,16.161,3.601,-0.014,0.066,-0.133,0.143,0.069302543,0
653,3.508,-3.396,6.918,-0.068,0.01,-0.051,0.117,0.069302543,0
654,1.722,-3.338,4.691,0.009,-0.086,0.015,0.1,0.069302543,0
655,5.091,3.447,-1.195,0.054,0.095,-0.104,0.107,0.069302543,0
656,3.284,2.959,-2.372,0.114,0.177,0.127,0.086,0.069302543,0
657,8.071,-1.869,-3.381,0.088,-0.06,0.107,0.08,0.069302543,0
658,3.623,11.223,-1.1,0.097,0.008,-0.018,0.074,0.069302543,0
659,3.357,12.339,6.176,0.091,0.123,0.019,0.072,0.069302543,0
660,0.178,-1.472,8.265,0.234,0.042,0.22,0.064,0.069302543,0
661,-0.878,4.902,2.52,0.061,-0.035,0.011,0.086,0.069302543,0
662,-0.035,6.036,-3.04,0.115,0.228,-0.026,0.088,0.069302543,0
663,2.617,-4.327,-2.356,-0.012,0.098,0.122,0.101,0.069302543,0
664,0.329,-4.457,-3.048,0.125,-0.137,-0.002,0.13,0.069302543,0
665,2.591,10.417,1.955,0.004,-0.037,-0.238,0.099,0.069302543,0
666,2.298,-3.721,7.626,-0.005,0.121,0.24,0.106,0.069302543,0
667,-0.143,-1.127,3.93,-0.071,-0.165,-0.021,0.142,0.069302543,0
668,3.101,7.053,-2.026,0.079,0.147,-0.062,0.117,0.069302543,0
669,1.969,5.329,-2.065,-0.006,0.01,0.013,0.13,0.069302543,0
670,6.465,-6.092,-1.724,0.076,-0.152,0.049,0.109,0.069302543,0
671,4.559,8.809,2.075,0.09,0.136,-0.019,0.12,0.069302543,0
672,3.688,7.273,7.132,-0.122,0.07,-0.166,0.106,0.069302543,0
673,1.046,-1.141,7.453,0.02,-0.271,-0.043,0.102,0.069302543,0
674,1.251,2.419,3.655,-0.087,-0.058,-0.103,0.092,0.069302543,0
675,2.649,5.956,-2.705,0.046,0.184,0.018,0.123,0.069302543,0
676,5.824,-1.847,-2.018,0.004,-0.012,0.091,0.12,0.069302543,0
677,5.767,1.267,-1.41,0.053,-0.073,-0.039,0.105,0.069302543,0
678,3.869,16.041,4.252,-0.056,0.148,0.003,0.127,0.069302543,0
679,2.529,-2.426,8.826,0.021,0.046,0.112,0.112,0.069302543,0
680,0.434,2.125,6.884,-0.041,-0.101,-0.036,0.11,0.069302543,0
681,4.183,3.442,1.188,0.035,0.027,-0.08,0.122,0.069302543,0
682,0.782,-0.824,-2.62,0.015,0.077,-0.001,0.123,0.069302543,0
683,4.676,-5.796,-3.358,-0.013,-0.044,0.065,0.126,0.069302543,0
684,2.683,5.114,-0.193,0.019,0.099,0.042,0.107,0.069302543,0
685,1.506,4.286,5.933,0.094,0.189,0.135,0.114,0.069302543,0
686,0.068,0.106,6.402,-0.007,-0.179,-0.004,0.109,0.069302543,0
