time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
348,-1.368,-5.493,-0.967,0.118,0.181,0.112,0.076,0.041061023,0
349,-0.296,-4.282,-0.988,0.065,0.148,0.114,0.064,0.041061023,0
350,-0.504,1.452,3.061,0.074,0.106,0.083,0.075,0.041061023,0
351,-1.491,-2.527,4.41,0.08,0.094,0.045,0.093,0.041061023,0
352,1.472,1.999,2.043,0.073,0.16,0.025,0.076,0.041061023,0
353,4.372,7.963,-2.187,0.093,0.106,0.061,0.075,0.041061023,0
354,4.795,5.111,-2.982,0.159,0.109,0.185,0.087,0.041061023,0
355,8.454,4.043,0.397,0.198,0.055,0.21,0.078,0.041061023,0
356,6.606,16.543,6.355,0.113,0.159,0.165,0.062,0.041061023,0
357,3.169,-5.707,8.219,0.05,0.082,0.055,0.062,0.041061023,0
358,4.013,-2.936,1.859,-0.042,0.103,-0.007,0.052,0.041061023,0
359,7.322,-0.829,-0.501,0.049,0.062,0.095,0.056,0.041061023,0
360,3.986,0.061,-3.055,0.038,0.03,0.095,0.07,0.041061023,0
361,6.567,1.858,-0.709,0.05,0.042,0.102,0.08,0.041061023,0
362,6.04,6.996,2.875,0.041,0.005,0.062,0.075,0.041061023,0
363,1.775,6.75,3.056,0.095,-0.018,0.05,0.072,0.041061023,0
364,1.765,6.101,5.656,0.065,0.058,0.032,0.078,0.041061023,0
365,0.836,2.1,2.669,-0.006,-0.004,-0.059,0.076,0.041061023,0
366,-2.037,5.109,1.632,-0.072,-0.021,-0.101,0.08,0.041061023,0
367,-1.479,-1.089,0.198,-0.057,-0.002,-0.072,0.072,0.041061023,0
368,-0.061,-3.605,-0.911,-0.11,-0.052,-0.092,0.068,0.041061023,0
369,-0.842,-3.397,1.789,-0.062,-0.029,-0.054,0.083,0.041061023,0
370,-1.99,-2.781,2.444,-0.039,0.036,-0.026,0.072,0.041061023,0
371,1.427,0.831,0.366,-0.097,0.023,-0.11,0.065,0.041061023,0
372,4.686,6.353,-2.45,-0.031,-0.037,-0.015,0.075,0.041061023,0
373,5.492,8.48,-0.422,-0.017,-0.086,-0.006,0.082,0.041061023,0
374,8.272,5.701,2.045,0.087,-0.054,0.068,0.065,0.041061023,0
375,7.608,13.427,4.999,-0.002,-0.072,-0.003,0.065,0.041061023,0
376,3.402,1.672,7.226,0.021,-0.052,-0.027,0.076,0.041061023,0
377,3.553,-1.093,2.466,-0.023,0.069,-0.02,0.073,0.041061023,0
378,5.826,2.707,1.224,-0.041,-0.015,-0.027,0.07,0.041061023,0
379,3.275,2.307,-1.334,0.014,0.017,0.023,0.082,0.041061023,0
380,4.394,1.721,-0.88,0.01,0.028,0.015,0.104,0.041061023,0
381,4.598,6.557,0.725,0.005,0.044,0.038,0.101,0.041061023,0
382,3.323,9.583,0.139,0.018,0.04,0.03,0.124,0.041061023,0
383,0.043,5.139,3.29,0.084,0.04,0.055,0.13,0.041061023,0
384,0.859,5.124,4.04,0.018,0.033,0.003,0.146,0.041061023,0
385,-0.394,-0.112,0.817,0.037,0.062,0.04,0.081,0.041061023,0
386,0.403,3.249,-0.686,0.058,0.057,0.055,-0.005,0.041061023,0
387,0.286,-0.835,0.751,-0.052,-0.059,-0.052,-0.004,0.043781191,0
388,0.884,1.17,1.866,0.033,0.023,0.04,0,0.043781191,0
389,-0.125,2.379,0.365,-0.126,0.052,0.026,0.106,0.043781191,0
390,-3.664,-1.707,3.386,-0.043,0.021,-0.012,0.11,0.043781191,0
391,-1.271,1.641,0.567,-0.024,-0.065,-0.159,0.148,0.043781191,0
392,0.619,11.104,-4.158,-0.004,0.016,-0.131,0.11,0.043781191,0
393,3.098,1.282,2.362,-0.085,-0.123,-0.139,0.106,0.043781191,0
394,4.397,-0.251,0.985,-0.034,-0.055,0.038,0.09,0.043781191,0
395,5.533,15.808,1.67,-0.118,-0.05,-0.026,0.077,0.043781191,0
396,1.115,-11.63,3.928,-0.038,-0.005,-0.133,0.08,0.043781191,0
397,2.459,-7.08,3.756,-0.151,-0.001,-0.068,0.076,0.043781191,0
398,6.911,-6.905,-0.654,-0.088,-0.049,0.067,0.064,0.043781191,0
399,6.461,0.851,-4.03,-0.093,-0.034,0.109,0.067,0.043781191,0
400,9.059,-0.056,-1.502,-0.073,-0.075,-0.008,0.055,0.043781191,0
401,4.731,9.606,0.169,0.048,-0.107,-0.077,0.063,0.043781191,0
402,3.457,11.824,3.878,0.075,-0.089,-0.08,0.048,0.043781191,0
403,2.42,5.022,6.228,0.049,0.01,-0.004,0.046,0.043781191,0
404,0.103,3.172,2.397,0.024,0.071,0.062,0.043,0.043781191,0
405,-1.877,3.156,-0.985,-0.04,0.068,-0.056,0.058,0.043781191,0
406,-2.109,-7.106,-1.248,-0.019,-0.006,-0.145,0.052,0.043781191,0
407,-1.503,-12.951,-1.073,0.048,0.045,-0.023,0.059,0.043781191,0
408,0.979,2.217,-2.493,-0.025,0.051,0.057,0.055,0.043781191,0
409,-0.325,-2.883,1.546,-0.043,0.008,0.074,0.057,0.043781191,0
410,1.143,-1.978,2.217,-0.073,-0.066,-0.041,0.059,0.043781191,0
411,4.096,9.928,-3.635,-0.045,-0.049,-0.052,0.075,0.043781191,0
412,1.69,5.387,0.039,0.042,-0.018,-0.003,0.07,0.043781191,0
413,8.286,-5.056,2.669,0.067,-0.12,0.038,0.073,0.043781191,0
414,4.814,13.36,0.777,0.046,0.006,0.122,0.067,0.043781191,0
415,3.484,5.823,3.301,-0.002,0.004,0.017,0.064,0.043781191,0
416,0.583,-5.829,4.357,0.018,-0.001,-0.079,0.063,0.043781191,0
417,1.995,-0.012,0.973,-0.021,0.051,-0.036,0.066,0.043781191,0
418,4.184,3.759,-5.586,0.023,0.049,0.013,0.061,0.043781191,0
419,5.027,0.07,-1.527,0.014,-0.018,0.016,0.071,0.043781191,0
420,6.294,3.405,-0.803,0.078,0.016,0.068,0.08,0.043781191,0
421,4.757,15.793,0.989,0.058,0.046,0.055,0.069,0.043781191,0
422,2.7,2.619,5.052,-0.051,-0.02,-0.021,0.054,0.043781191,0
423,1.72,-0.038,4.106,-0.075,-0.005,0.008,0.064,0.043781191,0
424,1.917,0.448,1.356,0.032,0.01,0.096,0.061,0.043781191,0
425,-2.238,-2.439,-0.935,-0.025,-0.013,-0.011,0.068,0.043781191,0
426,0.39,-4.889,-1.545,-0.059,-0.004,-0.049,0.075,0.043781191,0
427,0.393,-3.348,-2.511,-0.081,-0.022,-0.006,0.087,0.043781191,0
428,-0.532,4.101,-0.667,0.028,0.017,0.07,0.085,0.043781191,0
429,-0.921,1.195,2.627,0.042,0.01,0.022,0.073,0.043781191,0
430,1.401,3.381,-0.114,0.002,-0.031,-0.067,0.107,0.043781191,0
431,0.002,11.572,-1.824,-0.014,0.025,-0.026,0.08,0.043781191,0
432,4.298,-0.121,2.641,-0.011,0.019,0.027,0.083,0.043781191,0
433,6.122,4.07,0.887,-0.018,0.035,0.05,0.087,0.043781191,0
434,6.177,14.451,1.398,-0.034,0.056,0.039,0.079,0.043781191,0
435,2.159,-11.289,6.426,0.048,-0.018,-0.029,0.066,0.043781191,0
436,2.963,0.14,2.793,-0.141,0.137,-0.056,0.071,0.043781191,0
437,7.629,3.263,-2.624,-0.006,0.061,0.097,0.067,0.043781191,0
438,4.764,-0.035,-3.616,-0.006,-0.029,0.041,0.073,0.043781191,0
439,7.901,1.502,-4.546,0.052,-0.076,-0.003,0.069,0.043781191,0
440,5.873,14.45,-0.357,0.041,-0.07,-0.008,0.072,0.043781191,0
441,2.038,6.045,6.566,0.089,-0.067,0.057,0.067,0.043781191,0
442,2.321,5.218,5.788,0.004,-0.071,0.015,0.062,0.043781191,0
443,2.608,4.629,1.913,0.014,0.055,0.058,0.065,0.043781191,0
444,-2.704,1.797,-0.659,0.021,0.079,0.009,0.079,0.043781191,0
445,-1.393,-4.854,-2.347,0.022,0.092,0.005,0.078,0.043781191,0
446,0.261,-5.069,-3.503,-0.037,0.083,0.017,0.089,0.043781191,0
447,0.504,-0.23,-2.209,-0.01,0.057,0.03,0.089,0.043781191,0
448,-1.411,-1.402,3.373,0.012,0.037,0.023,0.105,0.043781191,0
449,0.247,2.217,0.036,-0.065,0.002,-0.088,0.076,0.043781191,0
450,2.65,9.405,-1.316,-0.013,-0.008,-0.04,0.085,0.043781191,0
451,0.992,5.809,-0.685,0.034,-0.02,-0.007,0.09,0.043781191,0
452,7.094,-0.088,0.211,0.09,-0.047,0.072,0.083,0.043781191,0
453,4.832,12.445,1.22,0.004,-0.008,0.079,0.062,0.043781191,0
454,2.408,-1.797,5.508,-0.057,-0.097,-0.04,0.063,0.043781191,0
455,1.897,-0.818,3.878,-0.102,-0.033,-0.105,0.082,0.043781191,0
456,3.994,2.038,-0.334,-0.023,-0.012,-0.049,0.064,0.043781191,0
457,3.505,1.3,-2.457,-0.006,0.008,0.012,0.059,0.043781191,0
458,5.38,2.834,-3.667,0.018,0.046,0.062,0.053,0.043781191,0
459,7.114,9.368,-0.231,-0.022,0.034,0.016,0.063,0.043781191,0
460,4.17,11.669,3.14,-0.071,-0.046,-0.07,0.061,0.043781191,0
461,1.521,1.73,6.448,0.059,-0.06,0.011,0.057,0.043781191,0
462,0.455,5.037,5.441,-0.031,0.086,0.041,0.061,0.043781191,0
463,-0.537,1.881,1.157,0.046,0.076,0.085,0.069,0.043781191,0
464,-2.699,-4.139,-2.764,0.018,0.044,0.009,0.069,0.043781191,0
465,-0.071,-2.12,-2.645,0.053,0.061,0.06,0.091,0.043781191,0
466,0.3,1.095,-1.821,0.021,0.032,0.063,0.081,0.043781191,0
467,-1.088,0.401,2.407,0.054,-0.019,0.038,0.081,0.043781191,0
468,-1.554,1.583,3.901,0.053,-0.034,-0.003,0.091,0.043781191,0
469,3.027,3.783,1.34,0.086,0.042,0.057,0.082,0.043781191,0
470,-0.175,9.118,-2.213,0.077,0.067,0.116,0.083,0.043781191,0
471,5.534,0.869,-0.607,0.052,0.047,0.154,0.08,0.043781191,0
472,5.947,6.465,1.352,0.024,0.08,0.095,0.076,0.043781191,0
473,2.642,14.059,5.997,-0.013,0.033,-0.049,0.073,0.043781191,0
474,0.91,-5.365,5.118,0.098,0.028,-0.026,0.073,0.043781191,0
475,2.911,-3.219,-0.246,-0.115,0.144,-0.037,0.086,0.043781191,0
476,5.776,-1.108,-2.011,-0.002,0.05,0.057,0.071,0.043781191,0
477,5.491,1.836,-3.125,0.069,0.029,0.109,0.077,0.043781191,0
478,7.268,6.23,-0.21,0.159,0.052,0.136,0.073,0.043781191,0
479,5.953,10.948,3.642,0.066,-0.006,0.04,0.063,0.043781191,0
480,1.236,7.538,4.134,0.084,-0.043,0.035,0.066,0.043781191,0
481,1.82,8.014,4.752,0.093,0.02,0.041,0.055,0.043781191,0
482,1.581,3.164,1.009,0.029,0.064,0.038,0.071,0.043781191,0
483,-3.302,-0.989,1.247,0.007,0.062,0.006,0.068,0.043781191,0
484,-1.152,-3.315,-0.931,0.02,0.059,0.007,0.07,0.043781191,0
485,0.114,-1.474,0.67,-0.002,0.044,0.004,0.079,0.043781191,0
486,-0.606,-2.141,1.859,-0.028,0.008,-0.029,0.076,0.043781191,0
487,-2.722,0.192,3.618,0,0.014,-0.02,0.072,0.043781191,0
488,0.884,3.755,1.227,-0.031,0.015,-0.055,0.068,0.043781191,0
489,2.403,8.679,1.082,-0.044,-0.046,-0.07,0.079,0.043781191,0
490,1.479,6.754,-0.094,-0.009,-0.07,-0.005,0.079,0.043781191,0
491,4.568,3.352,2.606,0.015,-0.101,0.023,0.094,0.043781191,0
492,4.383,10.961,4.066,-0.061,-0.031,-0.03,0.075,0.043781191,0
493,2.313,-3.711,3.836,-0.108,-0.032,-0.116,0.071,0.043781191,0
494,1.651,-1.658,2.426,-0.081,-0.026,-0.106,0.095,0.043781191,0
495,5.649,0.616,0.023,-0.03,-0.037,-0.031,0.098,0.043781191,0
496,3.101,4.157,-2.536,-0.116,-0.153,-0.08,0.12,0.043781191,0
497,7.786,4.585,-0.741,-0.085,-0.087,0.022,0.12,0.043781191,0
498,7.279,8.66,3.452,-0.08,-0.085,-0.044,0.104,0.043781191,0
499,3.439,10.409,3.548,-0.121,-0.086,-0.145,0.125,0.043781191,0
500,0.683,6.227,7.783,-0.096,-0.136,-0.144,0.148,0.043781191,0
501,1.807,3.09,3.992,-0.025,-0.071,-0.087,0.172,0.043781191,0
502,0.418,-0.131,2.408,-0.066,-0.075,-0.069,0.004,0.043781191,0
503,0.766,2.723,2.252,-0.07,-0.09,-0.081,-0.004,0.043781191,0
504,0.916,-0.044,0.622,0.128,0.086,0.12,-0.004,0.04627671,0
505,0.857,0.949,1.468,0.052,0.049,0.037,-0.004,0.04627671,0
506,4.337,10.601,7.448,0.043,0.119,0.041,0.175,0.04627671,0
507,0.544,-4.427,7.423,0.138,0.078,-0.016,0.143,0.04627671,0
508,3.199,1.429,3.974,0.02,0.018,-0.069,0.138,0.04627671,0
509,3.51,4.231,-4.404,0.032,0.063,0.03,0.167,0.04627671,0
510,6.253,-1.911,-1.771,0.105,0.12,0.158,0.122,0.04627671,0
511,6.186,1.811,-0.942,0.106,0.064,0.096,0.091,0.04627671,0
512,5.574,17.408,0.622,0.041,0.028,0.034,0.087,0.04627671,0
513,1.567,-0.399,5.669,0.039,0.02,0.051,0.078,0.04627671,0
514,2.1,-1.4,4.386,-0.039,-0.001,0.053,0.077,0.04627671,0
515,3.655,2.377,1,0.059,0.005,0.108,0.072,0.04627671,0
516,-2.167,-1.289,-1.432,0.034,0.059,0.025,0.063,0.04627671,0
517,0.198,-10.44,-0.4,0.032,0.082,-0.009,0.059,0.04627671,0
518,-0.742,-2.694,-0.979,0.024,0.078,0.021,0.056,0.04627671,0
519,-0.208,7.377,0.537,-0.011,0.049,0.012,0.062,0.04627671,0
520,-1.221,-1.358,4.74,0.092,0.024,0.026,0.065,0.04627671,0
521,-0.224,3.272,1.079,0.057,0.024,-0.026,0.061,0.04627671,0
522,0.764,13.458,-2.052,-0.002,0.026,-0.074,0.066,0.04627671,0
523,3.28,-0.734,2.904,0.032,0.003,0.018,0.079,0.04627671,0
524,5.137,-2.076,0.581,0.048,0.024,0.083,0.084,0.04627671,0
525,5.508,16.689,1.303,0.024,0.022,0.014,0.073,0.04627671,0
526,3.829,-9.041,8.092,0.024,0.027,-0.003,0.068,0.04627671,0
527,2.933,-5.418,5.355,-0.06,0.018,-0.015,0.06,0.04627671,0
528,6.691,-0.999,-1.117,0.024,0.024,0.115,0.072,0.04627671,0
529,5.82,2.049,-4.69,0.01,0.037,0.146,0.066,0.04627671,0
530,8.831,3.419,-1.183,0.046,0.011,0.094,0.077,0.04627671,0
531,5.925,9.477,-1.501,0.002,-0.075,-0.072,0.067,0.04627671,0
532,3.871,11.957,2.503,0.002,-0.086,-0.103,0.07,0.04627671,0
533,2.834,3.272,6.766,-0.004,-0.042,-0.081,0.077,0.04627671,0
534,0.141,3.366,4.715,0.029,0.055,0.035,0.077,0.04627671,0
535,-0.597,3.213,-1.798,0.039,0.121,0.004,0.068,0.04627671,0
536,-0.659,-6.396,-0.707,0.055,0.068,-0.058,0.088,0.04627671,0
537,0.94,-4.244,-2.118,0.049,0.027,-0.051,0.082,0.04627671,0
538,1.092,2.244,-2.009,-0.034,-0.011,-0.023,0.109,0.04627671,0
539,0.297,-2.469,2.933,-0.035,0.001,0.042,0.091,0.04627671,0
540,2.281,-1.874,3.741,-0.02,-0.007,-0.002,0.094,0.04627671,0
541,4.522,9.032,-3.05,0.033,0.004,0.005,0.089,0.04627671,0
542,2.041,6.643,-0.63,0.082,0.001,0.043,0.1,0.04627671,0
543,6.607,-3.284,1.68,0.126,-0.023,0.09,0.109,0.04627671,0
544,6.865,13.715,0.123,0.045,0.019,0.087,0.089,0.04627671,0
545,3.939,7.512,4.023,0.092,0.076,0.04,0.084,0.04627671,0
546,1.202,-3.59,4.492,0.087,0.057,-0.024,0.088,0.04627671,0
547,3.745,0.63,1.723,0.01,0.054,-0.015,0.094,0.04627671,0
548,4.432,2.46,-2.903,0.064,0.093,0.071,0.069,0.04627671,0
549,6.082,1.971,-3.008,0.05,0.032,0.046,0.085,0.04627671,0
550,6.901,3.243,-2.96,0.082,0.033,0.066,0.071,0.04627671,0
551,4.814,16.226,0.628,0.014,-0.013,-0.006,0.095,0.04627671,0
552,2.203,0.674,5.805,0.004,-0.007,-0.019,0.068,0.04627671,0
553,2.294,4.073,4.739,-0.012,0.054,0.038,0.079,0.04627671,0
554,2.477,1.689,1.65,0.036,0.01,0.067,0.084,0.04627671,0
555,-2.646,-3.311,-1.083,0.023,0.01,-0.001,0.076,0.04627671,0
556,1.086,-3.875,-2.79,0.016,0.05,0.005,0.084,0.04627671,0
557,1.701,-1.676,-3.942,-0.019,0.009,0.008,0.104,0.04627671,0
558,0.355,0.968,0.433,-0.024,0.027,0.03,0.088,0.04627671,0
559,-1.768,-0.164,4.686,0.024,0.004,-0.014,0.108,0.04627671,0
560,0.787,4.709,0.982,0.045,0.006,-0.06,0.096,0.04627671,0
561,0.521,9.589,-2.371,0,0.016,-0.052,0.106,0.04627671,0
562,3.375,-0.564,0.127,-0.024,-0.017,-0.008,0.099,0.04627671,0
563,6.452,3.722,-0.074,-0.025,-0.025,0.013,0.097,0.04627671,0
564,4.187,15.265,1.523,0.027,0.035,0.005,0.096,0.04627671,0
565,0.822,-10.157,6.177,-0.043,-0.013,-0.089,0.072,0.04627671,0
566,2.694,-2.481,2.842,-0.177,-0.022,-0.12,0.066,0.04627671,0
567,6.972,3.089,-0.164,-0.027,-0.018,0.047,0.071,0.04627671,0
568,4.552,1.54,-2.108,-0.057,-0.069,0.008,0.07,0.04627671,0
569,8.752,2.782,-3.805,-0.011,-0.049,0.026,0.077,0.04627671,0
570,7.184,11.842,1.964,-0.004,-0.123,-0.061,0.07,0.04627671,0
571,2.618,10.177,5.72,0.081,-0.068,-0.026,0.066,0.04627671,0
572,2.12,5.802,7.616,0.058,-0.019,-0.03,0.071,0.04627671,0
573,-0.044,3.292,4.499,-0.009,0.008,-0.035,0.071,0.04627671,0
574,-1.71,1.541,-0.937,-0.054,0.018,-0.072,0.074,0.04627671,0
575,-1.5,-3.476,-1.42,-0.025,0.03,-0.072,0.089,0.04627671,0
576,-0.051,-2.973,-2.263,0.006,0.059,-0.008,0.077,0.04627671,0
577,0.555,-1.656,0.105,0.013,0.004,-0.001,0.088,0.04627671,0
578,-0.822,0.226,3.468,0.001,0.039,0.018,0.085,0.04627671,0
579,0.479,3.048,4.258,-0.01,0.013,0.002,0.119,0.04627671,0
580,4.28,5.349,-1.776,-0.017,-0.031,-0.014,0.083,0.04627671,0
581,1.851,6.361,-2.609,-0.074,-0.1,-0.045,0.094,0.04627671,0
582,7.542,1.697,-2.385,0.022,-0.095,0.028,0.103,0.04627671,0
583,5.544,12.032,4.161,0.045,-0.042,0.03,0.083,0.04627671,0
584,2.94,8.098,7.991,0.059,0.024,-0.014,0.078,0.04627671,0
585,0.906,-2.797,5.943,0.009,-0.015,-0.096,0.072,0.04627671,0
586,3.113,-0.913,-0.299,-0.07,0.006,-0.09,0.073,0.04627671,0
587,4.232,2.118,-2.96,-0.054,-0.013,-0.062,0.077,0.04627671,0
588,4.591,1.631,-3.259,-0.03,-0.022,-0.009,0.087,0.04627671,0
589,6.496,6.899,1.879,0.012,-0.058,0.003,0.072,0.04627671,0
590,5.492,13.655,2.568,0.049,-0.02,0.008,0.089,0.04627671,0
591,1.057,1.587,5.509,-0.038,0.026,-0.014,0.077,0.04627671,0
592,0.563,3.104,3.284,-0.057,0.005,-0.044,0.064,0.04627671,0
593,1.632,1.441,0.152,-0.002,-0.003,0.004,0.091,0.04627671,0
594,-2.799,0.984,-0.92,0.017,-0.024,-0.023,0.078,0.04627671,0
595,0.756,-2.996,-0.573,-0.014,-0.033,-0.011,0.079,0.04627671,0
596,-0.281,-2.235,1.701,-0.022,-0.027,0.047,0.1,0.04627671,0
597,-1.12,0.855,2.695,-0.032,-0.007,0.008,0.083,0.04627671,0
598,-2.528,3.179,4.019,0.003,0.047,-0.042,0.086,0.04627671,0
599,1.98,2.182,0.114,0.038,-0.014,-0.069,0.082,0.04627671,0
600,0.065,9.32,-1.251,0.056,0.018,0.02,0.084,0.04627671,0
601,3.492,6.525,3.281,0.067,0.046,0.109,0.081,0.04627671,0
602,5.079,3.067,4.288,0.062,0.071,0.116,0.082,0.04627671,0
603,3.947,11.522,5.533,0.042,0.086,0.061,0.081,0.04627671,0
604,1.658,-4.415,5.636,0.057,0.022,-0.003,0.088,0.04627671,0
605,2.826,-1.654,2.386,-0.108,0.134,-0.058,0.088,0.04627671,0
606,6.818,-0.671,-2.133,0.052,0.055,0.097,0.105,0.04627671,0
607,5.41,0.328,-3.279,0.092,0.07,0.187,0.093,0.04627671,0
608,8.659,5.14,-0.086,0.124,0.097,0.155,0.143,0.04627671,0
609,7.13,9.519,2.637,0.115,0.017,0.106,0.105,0.04627671,0
610,4.107,5.763,5.631,0.159,0.003,0.091,0.1,0.04627671,0
611,2.45,7.7,5.789,0.077,0.008,0.028,0.116,0.04627671,0
612,2.781,5.469,4.091,0.088,0.105,0.064,0.161,0.04627671,0
613,-2.282,2.414,1.65,0.062,0.138,0.058,0.207,0.04627671,0
614,0.577,-1.35,1.856,0.012,0.011,0.021,0.096,0.04627671,0
615,0.337,1.453,0.98,0.05,0.04,0.042,-0.004,0.04627671,0
616,1.964,-1.953,0.205,-0.052,-0.06,-0.06,-0.005,0.048560421,0
617,2.461,1.781,1.174,-0.028,-0.071,-0.062,-0.004,0.048560421,0
618,5.974,15.555,7.192,-0.175,-0.011,-0.027,0.182,0.048560421,0
619,2.215,-6.434,9.285,0.027,-0.056,-0.184,0.169,0.048560421,0
620,2.489,0.123,3.986,-0.083,0,-0.203,0.155,0.048560421,0
621,5.61,3.081,-3.759,-0.075,-0.036,-0.111,0.178,0.048560421,0
622,6.371,0.462,-2.334,-0.012,-0.1,-0.072,0.14,0.048560421,0
623,8.137,3.354,-0.809,0.093,-0.124,-0.07,0.125,0.048560421,0
624,5.064,13.421,2.5,0.007,-0.102,-0.054,0.095,0.048560421,0
625,3.3,3.6,8.435,-0.141,-0.144,-0.048,0.091,0.048560421,0
626,2.123,0.15,7.773,-0.109,-0.106,-0.043,0.082,0.048560421,0
627,2.868,1.783,2.556,-0.012,-0.069,0.03,0.065,0.048560421,0
628,-1.914,-3.592,-1.667,-0.033,0.016,0.009,0.071,0.048560421,0
629,1.24,-8.591,0.635,-0.116,-0.078,-0.163,0.06,0.048560421,0
630,-0.437,-0.719,-1.244,-0.157,-0.017,-0.132,0.063,0.048560421,0
631,1.623,6.813,1.024,-0.03,0.072,-0.002,0.056,0.048560421,0
632,-0.535,-2.929,5.459,0.038,-0.023,-0.035,0.068,0.048560421,0
633,-0.345,4.432,2.952,-0.088,-0.106,-0.244,0.088,0.048560421,0
634,2.799,11.827,-2.459,-0.031,-0.025,-0.098,0.075,0.048560421,0
635,2.922,0.811,2.079,0.002,-0.06,-0.047,0.086,0.048560421,0
636,6.331,-3.233,0.371,0.078,-0.085,0.051,0.082,0.048560421,0
637,5.13,17.88,0.595,-0.061,-0.038,0.022,0.098,0.048560421,0
638,3.568,-5.715,6.297,-0.068,-0.122,-0.088,0.083,0.048560421,0
639,3.409,-5.159,6.988,-0.084,-0.07,-0.094,0.081,0.048560421,0
640,5.462,-0.211,-0.486,-0.01,-0.03,0.009,0.083,0.048560421,0
641,4.546,5.739,-3.849,-0.058,-0.012,0.035,0.101,0.048560421,0
642,9.429,0.297,-1.247,-0.016,-0.011,0.033,0.08,0.048560421,0
643,5.344,9.072,-0.564,-0.076,-0.046,-0.076,0.101,0.048560421,0
644,3.368,15.063,2.881,-0.095,-0.075,-0.148,0.087,0.048560421,0
645,3.776,1.98,8.473,0.054,-0.073,-0.043,0.076,0.048560421,0
646,0.384,1.624,3.644,-0.001,0.05,0.022,0.087,0.048560421,0
647,-0.134,1.593,-1.487,-0.054,0.026,-0.083,0.098,0.048560421,0
648,-1.591,-3.247,-1.303,0.003,0.013,-0.132,0.111,0.048560421,0
649,0.589,-4.415,-1.762,0.111,0.045,-0.042,0.102,0.048560421,0
650,0.834,-0.855,-2.059,0.02,-0.018,0.006,0.107,0.048560421,0
651,0.216,-0.969,2.071,-0.045,-0.076,0.014,0.108,0.048560421,0
652,1.143,-0.292,3.82,0.031,-0.028,0.048,0.1,0.048560421,0
653,4.713,6.941,-1.388,0.02,0.001,0.009,0.132,0.048560421,0
654,0.488,7.511,-0.505,-0.022,-0.071,-0.003,0.124,0.048560421,0
655,8.129,-2.608,1.057,0.017,-0.122,0.027,0.101,0.048560421,0
656,5.648,11.839,1.155,0.058,0.001,0.054,0.099,0.048560421,0
657,3.528,11.514,3.751,-0.071,-0.001,-0.08,0.089,0.048560421,0
658,1.382,-6.88,7.417,0.007,-0.059,-0.15,0.089,0.048560421,0
659,2.458,0.417,3.325,-0.073,0.006,-0.131,0.093,0.048560421,0
660,5.448,4.787,-4.089,-0.01,0.044,-0.004,0.107,0.048560421,0
661,4.775,-0.199,-3.715,0.018,-0.009,0.011,0.091,0.048560421,0
662,7.241,2.924,-2.346,0.118,0,0.047,0.089,0.048560421,0
663,5.45,14.304,1.242,0.033,-0.025,-0.019,0.111,0.048560421,0
664,1.599,4.171,6.841,-0.023,-0.071,-0.017,0.072,0.048560421,0
665,1.699,3.13,5.235,-0.033,-0.025,-0.002,0.102,0.048560421,0
666,2.555,3.95,1.005,0.045,0.037,0.065,0.092,0.048560421,0
667,-2.732,-1.093,-1.584,0.003,0.013,0,0.093,0.048560421,0
668,1.324,-6.441,-0.925,0.013,0.032,-0.006,0.107,0.048560421,0
669,0.534,-1.964,-2.593,-0.024,0.063,0.007,0.109,0.048560421,0
670,-0.581,3.648,0.559,-0.055,0.036,-0.037,0.111,0.048560421,0
671,-1.932,0.737,5.096,0.015,-0.012,-0.021,0.093,0.048560421,0
672,1.349,3.622,1.015,0.011,0.016,-0.083,0.116,0.048560421,0
673,1.129,9.314,-1.562,-0.058,-0.026,-0.107,0.094,0.048560421,0
674,3.643,3.531,0.465,-0.087,-0.104,-0.091,0.153,0.048560421,0
675,6.319,0.94,0.765,0.006,-0.071,0.001,0.105,0.048560421,0
676,5.61,14.042,2.282,-0.045,-0.011,-0.007,0.09,0.048560421,0
677,1.999,-8.283,6.804,-0.086,-0.058,-0.093,0.075,0.048560421,0
678,1.988,-1.928,4.451,-0.14,-0.045,-0.116,0.111,0.048560421,0
679,6.45,2.658,0.422,-0.045,-0.059,-0.018,0.082,0.048560421,0
680,4.546,1.159,-3.24,-0.042,-0.052,0.039,0.078,0.048560421,0
681,8.813,1.53,-3.279,-0.068,-0.077,0.001,0.078,0.048560421,0
682,7.519,12.365,0.448,-0.051,-0.079,-0.057,0.073,0.048560421,0
683,3.781,12.561,4.378,-0.112,-0.122,-0.159,0.077,0.048560421,0
684,1.69,4.59,8.108,-0.009,-0.121,-0.11,0.097,0.048560421,0
685,2.071,5.069,3.912,-0.048,-0.015,-0.036,0.091,0.048560421,0
686,-0.491,2.309,-0.172,-0.034,0.013,-0.043,0.088,0.048560421,0
687,-1.171,-3.525,-1.6,-0.095,-0.046,-0.131,0.084,0.048560421,0
688,1.097,-2.885,-1.776,-0.066,-0.059,-0.092,0.074,0.048560421,0
689,2.007,-0.315,-0.275,-0.101,-0.131,-0.107,0.103,0.048560421,0
690,0.019,1.444,3.399,-0.045,-0.118,-0.066,0.097,0.048560421,0
691,-0.322,1.813,4.018,-0.011,-0.125,-0.08,0.097,0.048560421,0
692,3.454,3.548,1.557,-0.052,-0.095,-0.093,0.107,0.048560421,0
