time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
339,1.17,-6.339,1.484,0.073,0.002,0.016,0.07,0.051083652,0
340,2.962,2.693,1.738,-0.106,-0.069,-0.012,0.082,0.051083652,0
341,0.145,2.504,3.792,-0.073,0.035,0.003,0.086,0.051083652,0
342,-0.935,-5.013,7.078,-0.05,0.054,-0.039,0.078,0.051083652,0
343,3.174,2.664,4.058,0.084,0.06,-0.027,0.084,0.051083652,0
344,2.457,8.832,-0.492,0.094,0.078,0.042,0.075,0.051083652,0
345,7.557,0.62,1.836,0.108,0.09,0.136,0.068,0.051083652,0
346,9.149,9.588,2.412,0.142,0.201,0.213,0.069,0.051083652,0
347,5.872,16.875,4.928,0.162,0.182,0.147,0.07,0.051083652,0
348,0.208,-4.464,8.915,0.154,0.184,0.049,0.069,0.051083652,0
349,3.009,0.586,6.426,-0.085,0.15,0.01,0.065,0.051083652,0
350,2.621,-2.42,0.94,0.07,0.095,0.143,0.053,0.051083652,0
351,0.145,-3.347,-1.829,0.085,0.116,0.125,0.067,0.051083652,0
352,2.026,2.756,-1.188,0.067,0.052,0.072,0.069,0.051083652,0
353,2.2,2.989,1.847,0.152,0.057,0.117,0.082,0.051083652,0
354,-0.494,3.475,5.483,0.151,0.001,0.14,0.072,0.051083652,0
355,0.393,7.022,7.048,0.183,0.113,0.19,0.068,0.051083652,0
356,0.026,2.635,4.428,0.224,0.196,0.208,0.08,0.051083652,0
357,-3.238,-0.26,0.289,0.164,0.145,0.119,0.085,0.051083652,0
358,2.716,-7.678,0.284,0.197,0.13,0.163,0.093,0.051083652,0
359,3.856,0.945,2.221,0.066,0.103,0.154,0.073,0.051083652,0
360,0.046,3.022,5.579,0.03,0.13,0.096,0.068,0.051083652,0
361,-0.945,-2.291,8.858,-0.044,0.017,-0.044,0.091,0.051083652,0
362,4.132,2.11,3.843,0.104,0.076,0.022,0.068,0.051083652,0
363,3.714,9.583,-1.996,0.097,0.104,0.062,0.087,0.051083652,0
364,6.253,3.814,1.064,0.114,0.105,0.161,0.08,0.051083652,0
365,7.762,7.58,3.811,0.186,0.164,0.205,0.065,0.051083652,0
366,6.553,17.734,6.442,0.091,0.183,0.104,0.06,0.051083652,0
367,2.485,-5.554,6.17,0.104,0.169,0.098,0.062,0.051083652,0
368,2.732,-1.05,2.772,-0.044,0.067,0.002,0.061,0.051083652,0
369,3.132,-0.759,-0.266,0.125,0.096,0.157,0.072,0.051083652,0
370,1.318,-1.314,-0.872,0.069,0.036,0.116,0.072,0.051083652,0
371,3.334,0.931,-0.918,0.018,0.034,0.084,0.073,0.051083652,0
372,3.334,1.215,2.104,0.045,-0.014,0.05,0.088,0.051083652,0
373,-1.01,5.048,4.306,-0.057,-0.034,-0.005,0.079,0.051083652,0
374,-0.294,4.968,7.482,0.009,0.029,0.017,0.074,0.051083652,0
375,1.731,1.476,2.108,0.005,-0.017,-0.006,0.08,0.051083652,0
376,-2.003,4.004,-0.638,0.113,0.102,0.056,0.082,0.051083652,0
377,1.115,-3.221,0.87,0.024,-0.026,-0.016,0.081,0.051083652,0
378,3.031,-0.346,2.652,-0.027,0.028,0.022,0.085,0.051083652,0
379,1.812,0.993,5.072,-0.055,0.042,0.001,0.082,0.051083652,0
380,0.489,-1.972,5.52,-0.073,-0.033,-0.115,0.077,0.051083652,0
381,2.669,0.437,2.898,-0.053,-0.046,-0.102,0.078,0.051083652,0
382,3.667,9.299,0.235,-0.064,-0.031,-0.039,0.08,0.051083652,0
383,7.82,3.187,1.623,-0.017,-0.027,0.058,0.111,0.051083652,0
384,9.53,8.189,1.697,-0.024,-0.045,0.008,0.106,0.051083652,0
385,5.631,13.625,3.877,-0.103,0.027,-0.07,0.104,0.051083652,0
386,0.113,-2.839,6.724,-0.103,0.003,-0.114,0.104,0.051083652,0
387,4.254,-1.142,4.057,-0.158,-0.05,-0.139,0.114,0.051083652,0
388,4.327,0.222,0.723,0.062,0.021,0.094,0.115,0.051083652,0
389,0.956,-2.197,-1.502,-0.087,-0.128,-0.047,0.123,0.051083652,0
390,2.707,1.416,1.572,-0.015,-0.017,0.027,0.153,0.051083652,0
391,3.677,1.06,1.132,-0.018,-0.053,0.022,0.183,0.051083652,0
392,1.677,3.968,2.168,-0.075,-0.085,-0.056,0.01,0.051083652,0
393,-0.466,-0.366,1.136,-0.001,-0.008,-0.023,-0.005,0.052250329,0
394,-1.634,-8.461,-2.772,0.019,0.079,-0.023,0.141,0.052250329,0
395,-0.016,-3.621,0.088,0.105,-0.001,-0.107,0.17,0.052250329,0
396,1.134,11.845,0.841,0.005,-0.081,-0.034,0.15,0.052250329,0
397,-0.947,-0.315,6.282,-0.024,-0.103,0.037,0.127,0.052250329,0
398,0.516,-2.706,8.279,0,-0.038,0.089,0.127,0.052250329,0
399,3.309,5.755,-0.063,-0.016,0.007,0.035,0.127,0.052250329,0
400,-3.498,3.903,-3.774,0.024,0.007,-0.06,0.092,0.052250329,0
401,4.141,-12.671,3.775,0.091,-0.075,-0.01,0.093,0.052250329,0
402,3.509,1.531,1.11,-0.026,0.013,0.028,0.084,0.052250329,0
403,3.661,9.612,1.995,-0.047,0.053,0.052,0.073,0.052250329,0
404,-1.214,-9.274,8.468,0.084,-0.013,0.045,0.064,0.052250329,0
405,1.439,-0.801,3.366,-0.043,0.064,-0.141,0.056,0.052250329,0
406,5.865,9.401,-3.912,-0.015,-0.017,-0.034,0.05,0.052250329,0
407,4.949,1.429,-1.901,0.11,-0.045,0.118,0.047,0.052250329,0
408,8.353,2.875,1.23,0.132,-0.06,0.181,0.066,0.052250329,0
409,7.986,16.179,0.816,0.017,-0.021,0.123,0.052,0.052250329,0
410,3.998,-1.33,4.44,0.051,0.024,0.01,0.067,0.052250329,0
411,1.257,-4.538,8.171,0.025,0.132,0.004,0.061,0.052250329,0
412,3.438,-1.827,0.204,0.043,0.003,0.055,0.067,0.052250329,0
413,1.471,-0.594,-4.815,-0.055,0.012,0.01,0.074,0.052250329,0
414,3.481,-4.694,-0.414,0.013,0.069,0.004,0.076,0.052250329,0
415,0.465,-0.724,-0.923,-0.062,0.059,-0.021,0.08,0.052250329,0
416,2.162,11.059,-2.021,-0.092,0.022,-0.032,0.071,0.052250329,0
417,-0.353,-1.431,4.234,-0.022,0.009,0.036,0.084,0.052250329,0
418,-0.105,0.282,3.444,-0.023,0.049,-0.01,0.083,0.052250329,0
419,1.207,8.129,-2.163,-0.039,0.024,0.01,0.099,0.052250329,0
420,0.795,0.714,-4.753,0.078,0.041,0.053,0.089,0.052250329,0
421,5.37,-8.725,0.633,0.083,-0.018,0.073,0.083,0.052250329,0
422,4.235,9.633,-1.422,-0.051,-0.038,0.046,0.091,0.052250329,0
423,2.018,-0.363,2.067,0.039,-0.028,0.031,0.077,0.052250329,0
424,1.607,-3.384,6.541,0.035,0.079,-0.028,0.096,0.052250329,0
425,6.182,2.217,1.163,0.064,0.03,-0.027,0.102,0.052250329,0
426,4.257,9.468,-3.381,0.008,-0.01,-0.003,0.077,0.052250329,0
427,10.27,-0.222,-0.19,-0.069,-0.045,0.02,0.09,0.052250329,0
428,9.3,8.459,1.012,-0.098,0.039,0.04,0.092,0.052250329,0
429,5.473,19.162,-0.041,-0.044,0.031,-0.022,0.081,0.052250329,0
430,2.02,-4.36,7.73,0.01,0.059,-0.02,0.078,0.052250329,0
431,2.401,-1.547,4.995,-0.067,0.054,0.007,0.068,0.052250329,0
432,4.017,1.245,-1.864,0,0.013,0.101,0.085,0.052250329,0
433,-1.404,-1.183,-3.133,0.027,0.048,0.097,0.103,0.052250329,0
434,4.079,-1.583,-1.19,-0.015,-0.002,-0.067,0.102,0.052250329,0
435,2.549,4.742,-1.397,0.054,0.032,0.041,0.085,0.052250329,0
436,-1.072,8.281,1.61,0.079,-0.036,0.009,0.088,0.052250329,0
437,-2.307,4.09,8.532,0.08,-0.034,0.069,0.083,0.052250329,0
438,1.327,7.005,1.259,0.084,0.072,0.054,0.086,0.052250329,0
439,-1.759,7.582,-3.27,-0.015,0.096,-0.018,0.087,0.052250329,0
440,0.51,-6.807,-1.764,0.041,0.13,0.011,0.085,0.052250329,0
441,2.436,-1.017,-0.665,0.014,0.042,0.015,0.096,0.052250329,0
442,4.267,8.823,-2.597,-0.004,0.059,0.077,0.099,0.052250329,0
443,-0.621,-8.404,6.767,0.059,0.065,0.133,0.081,0.052250329,0
444,2.113,-2.062,7.087,0.002,0.003,0.069,0.096,0.052250329,0
445,7.842,4.516,0.526,0.017,0.06,0.101,0.078,0.052250329,0
446,4.23,5.735,-1.287,0.032,0.045,0.167,0.098,0.052250329,0
447,9.519,0.925,0.888,0.124,0.085,0.236,0.088,0.052250329,0
448,8.361,11.571,0.192,-0.002,0.013,0.104,0.096,0.052250329,0
449,4.75,15.703,3.976,0.214,0.139,0.136,0.09,0.052250329,0
450,2.448,-4.465,7.551,0.133,0.121,0.015,0.078,0.052250329,0
451,2.366,0.823,4.74,-0.044,0.163,0.021,0.089,0.052250329,0
452,2.674,1.204,-2.244,0.084,0.151,0.22,0.089,0.052250329,0
453,-0.207,-3.477,-3.202,0.027,0.057,0.08,0.087,0.052250329,0
454,3.064,-3.026,-2.858,0.053,0.044,0.053,0.092,0.052250329,0
455,1.638,1.944,-0.453,0.079,0.011,0.069,0.082,0.052250329,0
456,-1.606,3.578,5.747,0.098,0.052,0.194,0.091,0.052250329,0
457,0.417,5.676,5.995,0.017,0.05,0.08,0.079,0.052250329,0
458,2.634,2.89,2.921,0.085,0.102,0.149,0.088,0.052250329,0
459,-2.322,5.233,-0.783,0.123,0.184,0.142,0.08,0.052250329,0
460,3.301,-3.247,0.287,0.051,0.044,0.037,0.094,0.052250329,0
461,3.757,0.334,0.651,0.009,0.061,0.08,0.079,0.052250329,0
462,2.084,4.723,0.6,0.11,0.063,0.142,0.083,0.052250329,0
463,-0.305,-7.174,8.605,0.133,0.156,0.119,0.086,0.052250329,0
464,4.773,0.131,3.646,-0.009,0.241,0.026,0.091,0.052250329,0
465,5.95,4.024,-1.157,0.099,0.112,0.105,0.084,0.052250329,0
466,5.105,4.316,-1.766,0.091,0.002,0.116,0.088,0.052250329,0
467,9.345,5.892,-0.614,0.151,-0.016,0.17,0.087,0.052250329,0
468,8.458,15.083,3.569,0.128,0.019,0.142,0.086,0.052250329,0
469,3.857,2.668,7.012,0.072,0.081,0.075,0.07,0.052250329,0
470,1.576,-0.926,8.107,0.039,0.122,0.041,0.087,0.052250329,0
471,3.528,0.623,2.663,0.08,0.089,0.105,0.083,0.052250329,0
472,-0.058,-4.361,-3.127,0.078,0.126,0.103,0.084,0.052250329,0
473,1.503,-1.715,-4.156,0.062,0.133,0.054,0.073,0.052250329,0
474,1.484,4.443,0.415,0.049,0.107,0.072,0.082,0.052250329,0
475,1.409,2.815,1.678,0.136,0.125,0.121,0.075,0.052250329,0
476,-0.62,1.671,4.045,0.041,0.075,0.053,0.084,0.052250329,0
477,0.424,1.72,2.809,0.048,0.078,0.083,0.084,0.052250329,0
478,1.049,2.582,-1.595,0.03,0.039,0.045,0.09,0.052250329,0
479,0.06,2.255,-2.327,0.08,0.044,0.082,0.08,0.052250329,0
480,4.228,-3.48,-0.314,0.079,0.014,0.131,0.084,0.052250329,0
481,4.325,2.857,4.302,0.085,0.079,0.186,0.086,0.052250329,0
482,1.12,2.965,2.984,-0.038,0.01,-0.004,0.099,0.052250329,0
483,1.265,-3.475,2.959,-0.068,-0.007,-0.088,0.078,0.052250329,0
484,4.947,-0.449,-1.037,0.003,0.021,-0.047,0.074,0.052250329,0
485,4.372,6.281,-2.095,0.086,0.121,0.074,0.087,0.052250329,0
486,5.75,3.705,0.027,-0.003,-0.004,0.015,0.072,0.052250329,0
487,10.115,6.317,-0.054,0.008,-0.024,0.055,0.088,0.052250329,0
488,6.628,13.623,1.021,0.019,0.034,0.058,0.072,0.052250329,0
489,1.242,-2.153,6.128,-0.016,-0.04,-0.01,0.07,0.052250329,0
490,3.311,1.218,1.436,-0.091,-0.026,-0.059,0.058,0.052250329,0
491,4.631,1.295,-0.03,-0.052,-0.07,-0.034,0.076,0.052250329,0
492,-1.159,0.161,-3.387,-0.06,-0.06,-0.037,0.083,0.052250329,0
493,0.03,1.296,-0.402,-0.091,-0.063,-0.053,0.092,0.052250329,0
494,3.489,3.11,-0.926,-0.098,-0.093,-0.053,0.114,0.052250329,0
495,0.943,3.636,-0.519,-0.122,-0.149,-0.17,0.107,0.052250329,0
496,-2.204,5.533,4.979,-0.097,-0.178,-0.127,0.126,0.052250329,0
497,-0.295,4.638,3.506,-0.142,-0.163,-0.194,0.157,0.052250329,0
498,0.162,5.959,-1.022,-0.202,-0.169,-0.256,0.154,0.052250329,0
499,1.141,2.736,-2.698,-0.202,-0.147,-0.178,0.157,0.052250329,0
500,4.413,0.05,0.953,-0.12,-0.172,-0.148,0.156,0.052250329,0
501,3.33,2.531,2.037,-0.158,-0.163,-0.173,0.177,0.052250329,0
502,1.935,-2.408,-1.695,-0.277,-0.141,-0.203,0.123,0.052250329,0
503,0.113,1.749,0.985,0.113,0.088,0.084,-0.005,0.056282766,0
504,6.732,9.73,-0.909,0.07,0.144,0.142,0.142,0.056282766,0
505,8.567,20.453,-0.532,0.05,0.097,0.015,0.184,0.056282766,0
506,1.789,-6.877,8.741,0.002,-0.016,-0.072,0.137,0.056282766,0
507,2.995,-2.489,7.621,-0.036,0.001,0.036,0.129,0.056282766,0
508,5.764,1.588,0.246,0.004,0.004,0.118,0.117,0.056282766,0
509,0.287,-0.658,-4.876,-0.001,0.033,-0.019,0.118,0.056282766,0
510,3.178,-4.339,-0.01,0.003,-0.016,-0.087,0.108,0.056282766,0
511,0.749,6.432,-0.29,0.021,-0.09,-0.127,0.099,0.056282766,0
512,-0.774,9.78,1.447,0.074,-0.16,-0.055,0.091,0.056282766,0
513,-1.062,-2.329,7.581,0.03,-0.1,-0.003,0.081,0.056282766,0
514,1.938,6.229,2.032,-0.075,-0.058,-0.08,0.066,0.056282766,0
515,-0.479,12.091,-1.761,-0.111,0.006,-0.103,0.066,0.056282766,0
516,0.828,-7.186,0.732,-0.055,-0.018,-0.091,0.061,0.056282766,0
517,3.996,-4.255,0.022,-0.102,-0.098,-0.108,0.069,0.056282766,0
518,5.223,13.763,-1.517,-0.122,-0.135,-0.07,0.074,0.056282766,0
519,-0.507,-11.641,7.582,-0.096,-0.065,-0.053,0.081,0.056282766,0
520,2.687,-4.579,5.909,-0.213,-0.108,-0.091,0.065,0.056282766,0
521,9.68,4.564,-1.709,-0.184,-0.137,-0.125,0.083,0.056282766,0
522,6.028,8.418,-2.913,-0.121,-0.139,-0.08,0.082,0.056282766,0
523,10.028,0.216,1.175,-0.016,-0.17,-0.07,0.082,0.056282766,0
524,7.573,11.044,2.751,-0.054,-0.12,-0.138,0.086,0.056282766,0
525,5.166,14.071,0.437,-0.08,-0.165,-0.248,0.082,0.056282766,0
526,3.299,-0.229,8.942,0.073,-0.175,-0.164,0.081,0.056282766,0
527,2.394,0.318,5.843,-0.193,-0.087,-0.191,0.07,0.056282766,0
528,1.52,1.365,-2.12,-0.178,-0.111,-0.078,0.084,0.056282766,0
529,0.083,-2.566,-2.328,-0.096,-0.079,-0.116,0.09,0.056282766,0
530,1.263,-1.37,0.596,-0.052,-0.152,-0.151,0.092,0.056282766,0
531,0.661,5.09,-1.301,-0.098,-0.261,-0.128,0.099,0.056282766,0
532,0.292,2.813,2.72,-0.099,-0.219,-0.067,0.097,0.056282766,0
533,0.444,1.898,6.541,-0.06,-0.128,-0.022,0.089,0.056282766,0
534,2.046,5.036,2.372,-0.103,-0.088,-0.066,0.09,0.056282766,0
535,-1.835,5.502,-4.067,-0.104,-0.041,-0.094,0.106,0.056282766,0
536,3.491,-8.175,1.589,-0.035,-0.091,-0.126,0.111,0.056282766,0
537,3.571,-0.508,0.804,-0.102,-0.094,-0.104,0.127,0.056282766,0
538,3.286,10.646,-1.115,-0.085,-0.095,-0.036,0.113,0.056282766,0
539,1.092,-10.119,8.608,0.017,-0.02,-0.029,0.095,0.056282766,0
540,2.785,-0.86,3.829,-0.189,0.022,-0.25,0.082,0.056282766,0
541,5.846,6.742,-3.119,-0.008,-0.021,-0.075,0.087,0.056282766,0
542,4.062,1.681,-1.085,0.015,-0.156,-0.039,0.097,0.056282766,0
543,9.233,-0.533,0.814,0.093,-0.142,0.068,0.089,0.056282766,0
544,7.394,16.859,0.905,0.093,0.008,0.136,0.082,0.056282766,0
545,2.64,3.35,4.682,-0.02,0.057,0.03,0.091,0.056282766,0
546,1.79,-2.639,9.302,-0.094,0.001,-0.111,0.071,0.056282766,0
547,4.111,1.195,2.349,-0.004,-0.006,-0.01,0.081,0.056282766,0
548,-1.194,-3.206,-3.372,-0.047,-0.017,-0.059,0.092,0.056282766,0
549,1.53,-5.398,-1.517,-0.024,0.008,-0.071,0.093,0.056282766,0
550,2.196,-0.766,-0.686,0.03,0.112,-0.011,0.081,0.056282766,0
551,2.511,8.372,-0.694,0.013,0.055,0.01,0.093,0.056282766,0
552,-2.059,1.824,6.515,0.027,0.035,0.064,0.082,0.056282766,0
553,1.769,1.486,4.16,-0.035,-0.029,-0.014,0.08,0.056282766,0
554,2.523,4.811,-0.757,0.053,0.045,0.022,0.113,0.056282766,0
555,-2.259,-1.819,-2.202,0.039,-0.011,-0.007,0.091,0.056282766,0
556,5.384,-7.132,0.579,-0.04,-0.148,-0.056,0.099,0.056282766,0
557,4.827,7.15,-0.899,0.005,0.014,0.068,0.091,0.056282766,0
558,2.222,0.258,2.114,-0.062,0.012,0.009,0.08,0.056282766,0
559,-0.115,-3.973,6.583,-0.004,0,-0.06,0.089,0.056282766,0
560,4.645,4.609,0.552,0.035,0.058,-0.053,0.094,0.056282766,0
561,4.503,7.002,-2.235,0.066,0.069,0.01,0.082,0.056282766,0
562,6.798,-1.671,-1.907,0.035,-0.027,0.051,0.1,0.056282766,0
563,9.68,6.2,-2.148,0.053,-0.028,0.075,0.083,0.056282766,0
564,7.121,16.195,0.749,0.025,0.017,0.063,0.087,0.056282766,0
565,2.155,-5.06,6.888,0.051,-0.092,-0.019,0.089,0.056282766,0
566,3.399,0.597,4.285,-0.093,0.025,-0.095,0.075,0.056282766,0
567,3.249,3.482,0.348,0.013,-0.008,0.047,0.085,0.056282766,0
568,-0.534,-1.442,-3.141,-0.017,0.009,0.02,0.088,0.056282766,0
569,1.385,-5.138,-2.54,-0.02,0.03,-0.031,0.092,0.056282766,0
570,3.148,3.704,-1.297,-0.042,0.111,0.033,0.083,0.056282766,0
571,0.291,5.269,0.937,0.05,0.035,0.004,0.079,0.056282766,0
572,-1.8,2.48,5.043,-0.019,-0.022,-0.06,0.094,0.056282766,0
573,1.241,4.291,3.177,-0.072,0.003,-0.074,0.106,0.056282766,0
574,0.796,4.616,-1.75,-0.015,0.022,-0.013,0.098,0.056282766,0
575,0.101,2.492,-3.083,0.032,0.017,0.005,0.094,0.056282766,0
576,4.931,-3.747,-1.223,0.009,-0.024,0.052,0.082,0.056282766,0
577,4.682,5.193,1.382,-0.021,-0.055,0.053,0.077,0.056282766,0
578,1.974,-0.848,5.871,0.109,-0.034,0.019,0.087,0.056282766,0
579,0.908,-1.586,6.239,-0.138,-0.039,-0.168,0.096,0.056282766,0
580,5.872,0.726,0.048,0.025,-0.003,-0.062,0.085,0.056282766,0
581,3.624,7.49,-5.213,0.029,0,-0.022,0.084,0.056282766,0
582,8.578,4.584,-2.213,-0.041,-0.069,-0.017,0.083,0.056282766,0
583,9.49,11.546,2.752,-0.01,0.01,0.05,0.082,0.056282766,0
584,5.773,17.352,2.659,-0.004,0.043,-0.025,0.086,0.056282766,0
585,0.54,-4.665,7.8,-0.095,-0.032,-0.113,0.074,0.056282766,0
586,2.689,-1.409,1.683,-0.12,-0.001,-0.106,0.083,0.056282766,0
587,1.874,-1.51,-1.359,0.018,0.001,0.054,0.083,0.056282766,0
588,0.344,-1.87,-3.694,0.04,0.012,0.07,0.093,0.056282766,0
589,2.249,1.126,-0.226,-0.056,-0.043,-0.061,0.088,0.056282766,0
590,2.885,4.896,1.926,0.018,-0.025,-0.004,0.089,0.056282766,0
591,-0.639,3.218,2.494,-0.027,-0.099,-0.057,0.088,0.056282766,0
592,-1.691,4.307,6.064,0.067,-0.137,-0.035,0.097,0.056282766,0
593,0.121,4.434,3.234,0.01,-0.051,-0.112,0.111,0.056282766,0
594,-0.398,7.269,-1.878,0.018,0.054,-0.04,0.102,0.056282766,0
595,0.897,-1.058,1.446,-0.011,0.006,-0.061,0.084,0.056282766,0
596,4.335,0.306,1.74,0.038,0.01,0.015,0.088,0.056282766,0
597,2.88,5.578,3.592,0.002,0.012,0.001,0.08,0.056282766,0
598,0.907,-5.201,4.542,-0.117,-0.125,-0.099,0.093,0.056282766,0
599,2.343,-3.697,4.959,-0.035,0.032,-0.011,0.075,0.056282766,0
600,7.082,1.216,0.854,-0.006,-0.005,0.007,0.089,0.056282766,0
601,4.817,6.943,-1.129,0.025,-0.022,0.07,0.089,0.056282766,0
602,9.831,4.046,3.054,0.013,-0.043,0.096,0.097,0.056282766,0
603,8.82,8.994,4.719,-0.048,-0.055,0.033,0.096,0.056282766,0
604,5.032,15.223,3.218,0.044,-0.004,-0.021,0.097,0.056282766,0
605,1.693,-3.411,8.697,-0.04,0.008,-0.089,0.099,0.056282766,0
606,3.052,-0.647,2.829,-0.145,0.09,-0.054,0.101,0.056282766,0
607,1.656,-1.633,1.964,0.002,0.001,0.015,0.139,0.056282766,0
608,0.382,-0.635,-2.526,-0.011,-0.014,0.022,0.151,0.056282766,0
609,2.898,0.646,-0.24,0.032,0.048,0.103,0.165,0.056282766,0
610,2.897,0.268,0.865,0.021,-0.015,0.061,0.186,0.056282766,0
611,0.944,3.12,3.103,0.085,-0.005,0.047,0.203,0.056282766,0
612,0.762,3.75,0.605,0.033,0.023,0.026,0.027,0.056282766,0
613,0.008,0.78,0.124,0.009,-0.013,0,-0.005,0.059976616,0
614,3.75,4.697,0.537,-0.03,0.052,0.075,0.181,0.059976616,0
615,-0.718,6.912,-2.829,-0.029,0.097,-0.023,0.17,0.059976616,0
616,1.632,-11.419,-0.623,0.018,0.054,-0.029,0.186,0.059976616,0
617,3.227,0.234,-2.026,0.057,0.031,-0.006,0.149,0.059976616,0
618,5.599,16.964,-1.776,0.124,0.083,0.099,0.142,0.059976616,0
619,-0.537,-13.14,7.455,-0.014,0.031,0.046,0.135,0.059976616,0
620,2.977,-1.83,6.249,-0.134,0.047,-0.039,0.119,0.059976616,0
621,9.114,7.699,-2.644,-0.002,0.026,0.021,0.094,0.059976616,0
622,5.234,5.404,-5.073,0.013,-0.027,0.018,0.092,0.059976616,0
623,8.8,-2.814,-0.2,0.064,-0.118,-0.052,0.081,0.059976616,0
624,6.409,17.239,-0.99,-0.005,-0.126,-0.114,0.072,0.059976616,0
625,6.028,13.18,1.741,0.051,-0.066,-0.127,0.064,0.059976616,0
626,2.543,-3.232,8.99,0.141,-0.089,-0.017,0.062,0.059976616,0
627,1.611,-1.582,3.807,-0.002,0.031,0.006,0.068,0.059976616,0
628,0.151,3.612,-5.08,-0.009,0.122,0.059,0.067,0.059976616,0
629,-0.352,-4.186,-4.261,0.039,0.074,-0.059,0.071,0.059976616,0
630,1.132,-2.37,-2.301,0.155,0.046,-0.059,0.087,0.059976616,0
631,2.199,10.105,-1.832,0.081,-0.019,-0.001,0.086,0.059976616,0
632,0.626,3.69,4.575,0.135,0.027,0.193,0.091,0.059976616,0
633,1.449,-1.269,6.352,0.063,-0.015,0.156,0.097,0.059976616,0
634,2.18,5.968,-0.65,0.077,0.07,0.104,0.108,0.059976616,0
635,-1.996,5.599,-4.57,0.085,0.082,0.01,0.11,0.059976616,0
636,4.889,-8.368,-0.216,0.155,0.022,-0.026,0.09,0.059976616,0
637,3.34,2.039,0.102,-0.023,-0.019,-0.036,0.101,0.059976616,0
638,3.555,11.771,-1.858,0.005,0.047,0.065,0.095,0.059976616,0
639,-0.245,-7.292,8.887,0.07,-0.004,-0.024,0.075,0.059976616,0
640,1.992,1.427,3.909,-0.124,0.012,-0.244,0.121,0.059976616,0
641,5.66,9.836,-5.516,-0.063,-0.04,-0.104,0.094,0.059976616,0
642,5.347,2.991,-2.552,0.008,-0.148,-0.016,0.092,0.059976616,0
643,8.246,3.181,-0.225,0.075,-0.16,0.039,0.105,0.059976616,0
644,7.348,18.852,1.164,0.009,-0.075,0.032,0.107,0.059976616,0
645,3.654,0.907,5.451,-0.114,-0.104,-0.097,0.079,0.059976616,0
646,1.101,-0.088,8.076,-0.172,-0.065,-0.198,0.102,0.059976616,0
647,2.191,4.355,4.581,-0.102,-0.122,-0.115,0.1,0.059976616,0
648,-1.957,1.562,-5.449,-0.127,-0.1,-0.155,0.116,0.059976616,0
649,1.941,-4.65,-1.09,-0.064,-0.053,-0.145,0.115,0.059976616,0
650,1.557,-0.992,-1.547,-0.087,-0.04,-0.169,0.095,0.059976616,0
651,0.84,8.694,-2.246,-0.061,-0.061,-0.108,0.112,0.059976616,0
652,-0.613,-0.654,5.264,-0.138,-0.123,-0.12,0.098,0.059976616,0
653,1.131,2.274,4.425,-0.105,-0.12,-0.066,0.116,0.059976616,0
654,2.412,8.654,-0.779,-0.098,-0.119,-0.14,0.094,0.059976616,0
655,-2.299,1.448,-1.773,-0.079,-0.126,-0.147,0.11,0.059976616,0
656,5.062,-10.147,1.848,-0.105,-0.206,-0.159,0.098,0.059976616,0
657,4.725,7.369,-0.517,-0.11,-0.105,-0.019,0.106,0.059976616,0
658,0.57,4.358,0.851,-0.191,-0.102,-0.1,0.085,0.059976616,0
659,-0.599,-4.125,9.176,-0.075,-0.084,-0.141,0.087,0.059976616,0
660,3.785,1.208,1.825,-0.115,-0.082,-0.175,0.092,0.059976616,0
661,2.695,10.122,-5.012,-0.079,-0.05,-0.12,0.101,0.059976616,0
662,5.566,1.753,1.628,-0.077,-0.108,-0.066,0.102,0.059976616,0
663,9.868,6.893,-1.305,-0.07,-0.082,-0.057,0.101,0.059976616,0
664,7.879,15.302,1.133,-0.067,-0.017,-0.048,0.099,0.059976616,0
665,0.69,-6.907,7.616,-0.066,-0.157,-0.123,0.093,0.059976616,0
666,1.609,-1.083,5.061,-0.095,-0.087,-0.063,0.094,0.059976616,0
667,5.317,0.551,1.356,-0.069,-0.097,-0.009,0.102,0.059976616,0
668,0.196,-6.037,-4.247,-0.022,0.003,0.009,0.094,0.059976616,0
669,2.924,-2.453,-0.877,-0.047,0.01,-0.03,0.097,0.059976616,0
670,2.55,4.025,-1.274,-0.031,0.053,-0.024,0.098,0.059976616,0
671,0.433,5.835,1.435,-0.076,-0.095,-0.113,0.131,0.059976616,0
672,-0.882,0.594,6.903,0.033,-0.068,-0.027,0.105,0.059976616,0
673,1.473,4.558,3.118,0.008,0.014,-0.047,0.113,0.059976616,0
674,0.34,5.297,0.215,0.02,0.082,-0.012,0.107,0.059976616,0
675,1.281,-3.512,-1.555,0.009,0.017,-0.056,0.117,0.059976616,0
676,5.053,-4.355,-1.921,0.11,0.088,0.117,0.103,0.059976616,0
677,5.75,10.162,0.243,-0.046,-0.025,0.025,0.096,0.059976616,0
678,0.752,-5.55,6.434,0.088,-0.036,0.059,0.092,0.059976616,0
679,3.096,-3.695,5.463,0.016,0.088,0.013,0.096,0.059976616,0
680,6.739,2.413,0.417,0.075,0.056,-0.009,0.094,0.059976616,0
681,3.988,7.174,-1.413,0.086,0.038,0.055,0.088,0.059976616,0
682,9.254,0.169,-0.781,0.049,0.019,0.071,0.079,0.059976616,0
683,9.575,9.706,0.298,0.074,0.11,0.117,0.084,0.059976616,0
684,6.676,18.144,2.775,0.02,0.141,0.074,0.088,0.059976616,0
